Name                          Total    Bin.1,    Bin.2,
apFAB92--apFAB865              2084      1203       881
apFAB150--apFAB866             2084      1196       888
galP1--apFAB901                2084      1249       835
apFAB50--Anderson_RBS          2083      1250       833
apFAB317--salis-4-10           2083      1213       870
apFAB130--apFAB883             2083      1194       889
apFAB62--apFAB868              2082      1188       894
apFAB62--apFAB910              2081      1236       845
lacUV5--apFAB848               2081      1242       839
apFAB97--BBa_J61133            2081      1260       821
apFAB66--apFAB895              2080      1212       868
apFAB82--Alon_RBS              2080      1260       820
apFAB78--apFAB904              2080      1248       832
apFAB134--apFAB839             2080      1250       830
apFAB115--apFAB863             2079      1207       872
apFAB103--BBa_J61103           2079      1269       810
apFAB98--apFAB909              2077      1212       865
apFAB30--BBa_J61100            2076      1211       865
apFAB129--apFAB842             2076      1286       790
apFAB82--apFAB871              2075      1294       781
lacUV5--apFAB901               2075      1249       826
apFAB50--BBa_J61112            2075      1199       876
BBa_J23119--BBa_J61129         2075      1280       795
apFAB54--BBa_J61129            2075      1241       834
apFAB76--apFAB922              2074      1215       859
apFAB82--apFAB922              2074      1243       831
apFAB347--Anderson_RBS         2073      1242       831
lacUV5--apFAB851               2072      1215       857
apFAB89--BBa_J61101            2071      1196       875
lacUV5--apFAB917               2070      1260       810
apFAB77--salis-4-7             2069      1198       871
apFAB48--apFAB821              2069      1242       827
BBa_J23104--apFAB842           2069      1243       826
apFAB129--BBa_J61111           2068      1212       856
apFAB77--apFAB910              2068      1235       833
apFAB76--BBa_J61100            2067      1204       863
apFAB58--apFAB923              2066      1224       842
apFAB130--Bujard_RBS           2066      1176       890
apFAB53--GSG_RBS               2066      1232       834
apFAB96--BBa_J61111            2065      1233       832
apFAB98--BBa_J61112            2064      1245       819
apFAB40--apFAB922              2064      1246       818
pTrc*--apFAB922                2063      1243       820
apFAB57--apFAB834              2063      1233       830
apFAB58--salis-1-5             2063      1243       820
BBa_J23104--apFAB834           2062      1253       809
apFAB139--apFAB861             2062      1235       827
apFAB346--salis-4-2            2062      1279       783
apFAB94--apFAB865              2061      1210       851
apFAB140--apFAB867             2060      1242       818
apFAB97--apFAB860              2060      1215       845
apFAB87--Plotkin_RBS           2060      1255       805
apFAB306--salis-2-4            2059      1245       814
apFAB55--apFAB839              2058      1223       835
apFAB44--apFAB964              2058      1198       860
apFAB66--BBa_J61115            2058      1241       817
apFAB150--apFAB910             2057      1268       789
apFAB38--apFAB820              2056      1283       773
apFAB44--GSG_RBS               2056      1233       823
apFAB302--salis-4-2            2055      1197       858
apFAB39--apFAB843              2054      1258       796
BBa_J23100--salis-1-21         2054      1250       804
apFAB56--BBa_J61128            2054      1207       847
apFAB48--BBa_J61139            2054      1178       876
apFAB31--apFAB873              2054      1210       844
apFAB94--BBa_J61136            2053      1241       812
apFAB89--apFAB883              2053      1238       815
BBa_J23102--apFAB923           2053      1242       811
apFAB75--apFAB833              2052      1201       851
apFAB130--apFAB918             2051      1156       895
BBa_J23107--apFAB916           2049      1230       819
apFAB50--GSG_RBS               2049      1168       881
apFAB49--BBa_J61109            2049      1207       842
apFAB82--BBa_J61100            2049      1232       817
apFAB50--apFAB868              2049      1185       864
apFAB130--apFAB917             2047      1239       808
apFAB347--apFAB910             2047      1184       863
lacUV5--apFAB871               2046      1208       838
apFAB42--apFAB964              2046      1200       846
apFAB38--apFAB889              2045      1258       787
apFAB75--apFAB918              2045      1230       815
apFAB149--apFAB826             2045      1262       783
apFAB78--apFAB831              2044      1244       800
apFAB317--salis-4-4            2044      1185       859
apFAB339--BBa_J61100           2044      1221       823
apFAB66--apFAB918              2044      1252       792
lacUV5--BBa_J61110             2043      1170       873
apFAB61--apFAB889              2043      1159       884
apFAB63--apFAB851              2042      1213       829
apFAB67--apFAB922              2039      1181       858
apFAB97--BBa_J61126            2039      1205       834
apFAB68--BBa_J61139            2039      1227       812
apFAB32--apFAB890              2039      1169       870
apFAB39--BBa_J61106            2038      1230       808
apFAB78--apFAB833              2037      1207       830
apFAB341--apFAB918             2037      1208       829
pTrc*--BBa_J61128              2037      1263       774
apFAB302--salis-1-10           2037      1281       756
apFAB66--apFAB827              2037      1212       825
apFAB341--apFAB832             2036      1214       822
apFAB39--B0032_RBS             2036      1198       838
apFAB347--apFAB837             2036      1211       825
apFAB56--apFAB845              2035      1191       844
apFAB98--apFAB917              2035      1166       869
lacUV5--BBa_J61127             2035      1210       825
apFAB341--apFAB894             2035      1210       825
apFAB321--B0032_RBS            2035      1244       791
apFAB68--BBa_J61109            2034      1203       831
pTrc*--apFAB871                2034      1186       848
apFAB150--salis-2-4            2033      1206       827
apFAB149--apFAB927             2033      1238       795
apFAB32--apFAB869              2032      1176       856
apFAB347--BBa_J61104           2032      1208       824
BBa_J23100--apFAB909           2031      1217       814
apFAB54--apFAB903              2031      1171       860
apFAB53--apFAB876              2031      1209       822
apFAB150--apFAB889             2031      1250       781
apFAB68--Plotkin_RBS           2031      1209       822
apFAB40--apFAB871              2030      1170       860
apFAB339--apFAB834             2029      1170       859
apFAB150--apFAB909             2029      1251       778
galP1--BBa_J61119              2028      1202       826
apFAB100--apFAB914             2028      1240       788
apFAB103--BBa_J61129           2027      1175       852
apFAB323--salis-2-4            2027      1228       799
apFAB82--BBa_J61122            2026      1177       849
apFAB53--apFAB910              2026      1210       816
apFAB97--apFAB883              2025      1171       854
apFAB49--apFAB833              2025      1207       818
BBa_J23119--BBa_J61118         2024      1217       807
apFAB341--BBa_J61129           2023      1230       793
apFAB52--apFAB914              2022      1201       821
apFAB64--salis-1-21            2022      1252       770
apFAB54--BBa_J61128            2022      1174       848
apFAB82--apFAB923              2021      1210       811
apFAB65--BBa_J61115            2020      1168       852
apFAB339--salis-1-3            2020      1224       796
apFAB140--BBa_J61120           2020      1190       830
lacUV5--BBa_J61134             2019      1224       795
apFAB150--apFAB856             2019      1187       832
apFAB100--apFAB892             2019      1174       845
apFAB150--BBa_J61126           2018      1204       814
BBa_J23100--apFAB884           2018      1275       743
